amph_id,zebrafish_id,zebrafish_name
bf_00000672,ENSDARG00000040608,gcnt7
bf_00008805,ENSDARG00000076303,usp11
bf_00006434,ENSDARG00000061786,klhl2
bf_00011391,ENSDARG00000057918,tsc1b
bf_00002745,ENSDARG00000103518,abhd8a
bf_00000856,ENSDARG00000102772,klhdc3
bf_00004309,ENSDARG00000062947,amn
bf_00010893,ENSDARG00000104639,CCNB1IP1
bf_00008883,ENSDARG00000025576,mkln1
bf_00006855,ENSDARG00000059815,oaz2b
bf_00021854,ENSDARG00000090804,gpr155a
bf_00003790,ENSDARG00000102774,znf687a
bf_00004988,ENSDARG00000102075,RNF122
bf_00002896,ENSDARG00000029764,mef2ca
bf_00016017,ENSDARG00000045140,lcmt1
bf_00013904,ENSDARG00000052818,smcr8a
bf_00020632,ENSDARG00000104550,clcn2b
bf_00024122,ENSDARG00000004597,lrrc4ba
bf_00012913,ENSDARG00000070412,mtmr7b
bf_00001224,ENSDARG00000115762,AL929536.5
bf_00010201,ENSDARG00000102584,cpne7
bf_00009673,ENSDARG00000075964,plekhg4
bf_00025969,ENSDARG00000068503,gbgt1l4
bf_00022112,ENSDARG00000028848,lsm12a
bf_00008491,ENSDARG00000078966,rbm15b
bf_00003641,ENSDARG00000035607,ankle2
bf_00010045,ENSDARG00000011723,C2H5orf22
bf_00015386,ENSDARG00000089930,iqce
bf_00016060,ENSDARG00000098871,gga3b
bf_00002917,ENSDARG00000007086,aqp10a
bf_00025166,ENSDARG00000101701,bmp5
bf_00022331,ENSDARG00000016393,arf2b
bf_00000229,ENSDARG00000027978,yy1b
bf_00025278,ENSDARG00000036438,ndufv1
bf_00002563,ENSDARG00000004672,ptk2ab
bf_00005225,ENSDARG00000063190,zranb1b
bf_00000655,ENSDARG00000042856,itpka
bf_00019574,ENSDARG00000039208,nasp
bf_00010272,ENSDARG00000058672,nuggc.3
bf_00023726,ENSDARG00000104674,cct2
bf_00022091,ENSDARG00000059070,gars1
bf_00009326,ENSDARG00000070545,top1l
bf_00003311,ENSDARG00000016968,tmem214
bf_00018323,ENSDARG00000093503,rsf1b.1
bf_00018194,ENSDARG00000103647,gpc5a
bf_00014121,ENSDARG00000004328,LIN28A
bf_00012953,ENSDARG00000060868,mbtd1
bf_00000600,ENSDARG00000055158,prox1a
bf_00001266,ENSDARG00000044436,rps6ka4
bf_00008999,ENSDARG00000076484,stab1
bf_00026411,ENSDARG00000011298,atf7a
bf_00009402,ENSDARG00000103271,pla2g15
bf_00003121,ENSDARG00000060951,polg
bf_00002485,ENSDARG00000043666,abt1
bf_00010468,ENSDARG00000010052,ndrg3b
bf_00002628,ENSDARG00000006192,gatad2ab
bf_00010550,ENSDARG00000010965,psma8
bf_00008197,ENSDARG00000059642,mtmr14
bf_00011895,ENSDARG00000101963,tmem141
bf_00011113,ENSDARG00000068840,zgc:66024
bf_00019946,ENSDARG00000005057,dimt1l
bf_00017740,ENSDARG00000012030,dnaaf1
bf_00002529,ENSDARG00000042566,rps7
bf_00018962,ENSDARG00000016769,sgtb
bf_00019590,ENSDARG00000061385,haus3
bf_00005044,ENSDARG00000024416,twistnb
bf_00013881,ENSDARG00000030905,cited2
bf_00020967,ENSDARG00000070818,pax7b
bf_00003503,ENSDARG00000034434,igf1rb
bf_00009336,ENSDARG00000059613,nprl2
bf_00000175,ENSDARG00000054447,slc29a1b
bf_00010242,ENSDARG00000079949,supt16h
bf_00008572,ENSDARG00000102464,wnt5b
bf_00016516,ENSDARG00000033361,asl
bf_00022326,ENSDARG00000006978,zak
bf_00002365,ENSDARG00000003165,nr2f6b
bf_00012720,ENSDARG00000009568,ca10b
bf_00013864,ENSDARG00000035185,fzd9a
bf_00006314,ENSDARG00000018492,znf503
bf_00015150,ENSDARG00000033140,desi1a
bf_00006302,ENSDARG00000078285,pik3ap1
bf_00016990,ENSDARG00000062594,coq7
bf_00022637,ENSDARG00000005776,guk1b
bf_00017603,ENSDARG00000058995,jmjd4
bf_00015460,ENSDARG00000078249,unc13d
bf_00015916,ENSDARG00000074396,fscn2b
bf_00000304,ENSDARG00000060494,eprs1
bf_00003523,ENSDARG00000071468,mrpl54
bf_00026365,ENSDARG00000105010,lztfl1
bf_00005138,ENSDARG00000012887,znf143a
bf_00001914,ENSDARG00000086017,zgc:153681
bf_00006064,ENSDARG00000039363,dnajb12a
bf_00000954,ENSDARG00000069324,vps53
bf_00014431,ENSDARG00000075817,mettl24
bf_00000923,ENSDARG00000026484,rab15
bf_00016672,ENSDARG00000061013,ankfy1
bf_00016188,ENSDARG00000104841,JMJD8
bf_00011504,ENSDARG00000104049,crebl2
bf_00005459,ENSDARG00000016427,fignl1
bf_00007572,ENSDARG00000078817,rnf165b
bf_00018195,ENSDARG00000019341,gpc1a
bf_00015631,ENSDARG00000112491,hist1h4l
bf_00015631,ENSDARG00000111247,hist1h4l
bf_00002251,ENSDARG00000028082,mapkapk5
bf_00024114,ENSDARG00000057513,mdm4
bf_00007439,ENSDARG00000094204,elp1
bf_00000931,ENSDARG00000061629,ndufaf5
bf_00019347,ENSDARG00000068050,agbl4
bf_00014692,ENSDARG00000057912,eif1axb
bf_00024667,ENSDARG00000023160,snrnp40
bf_00024689,ENSDARG00000077737,spsb3a
bf_00008691,ENSDARG00000112678,CT033790.1
bf_00001664,ENSDARG00000004305,vangl1
bf_00006431,ENSDARG00000014098,pkd2
bf_00019177,ENSDARG00000067613,dnajc25
bf_00012656,ENSDARG00000027199,smad1
bf_00019201,ENSDARG00000099675,kdm4b
bf_00000235,ENSDARG00000056181,ncam1a
bf_00000257,ENSDARG00000017673,nova2
bf_00018656,ENSDARG00000038585,eif4e2
bf_00006855,ENSDARG00000071403,oaz1a
bf_00022830,ENSDARG00000009942,cdc6
bf_00017887,ENSDARG00000012892,ammecr1
bf_00004352,ENSDARG00000054833,nucb1
bf_00005733,ENSDARG00000099739,CABZ01072952.1
bf_00016043,ENSDARG00000038566,gnptg
bf_00006703,ENSDARG00000070497,bicc1b
bf_00005581,ENSDARG00000107283,BX571813.2
bf_00002521,ENSDARG00000096433,rock2b
bf_00008229,ENSDARG00000070922,cnbpb
bf_00007922,ENSDARG00000074457,si:dkey-96f10.1
bf_00011652,ENSDARG00000020596,miga1
bf_00014345,ENSDARG00000042032,pou3f3a
bf_00020355,ENSDARG00000060366,slc12a9
bf_00005991,ENSDARG00000061375,sgpl1
bf_00002654,ENSDARG00000043972,ppp2r3c
bf_00022042,ENSDARG00000013333,ndufa10
bf_00000421,ENSDARG00000043557,kcnk13b
bf_00002476,ENSDARG00000036626,sema6ba
bf_00004929,ENSDARG00000044010,loxl2a
bf_00003322,ENSDARG00000017947,ptk6a
bf_00010848,ENSDARG00000076870,piezo1
bf_00010044,ENSDARG00000037455,ugt8
bf_00004397,ENSDARG00000056888,dnah5l
bf_00001023,ENSDARG00000039493,naa20
bf_00000266,ENSDARG00000061328,cdon
bf_00000955,ENSDARG00000104014,mark1
bf_00015916,ENSDARG00000059574,fscn2a
bf_00008291,ENSDARG00000051798,brd1b
bf_00019496,ENSDARG00000100764,zfyve9b
bf_00015391,ENSDARG00000088841,dnal4b
bf_00013420,ENSDARG00000075033,GTPBP8
bf_00010424,ENSDARG00000092660,cyp27c1
bf_00003007,ENSDARG00000018750,npr1b
bf_00017664,ENSDARG00000025693,tmem9b
bf_00020892,ENSDARG00000059075,nip7
bf_00004902,ENSDARG00000053509,kazald3
bf_00012973,ENSDARG00000034600,tmem165
bf_00013555,ENSDARG00000079586,gabrb2a
bf_00020402,ENSDARG00000007824,camta1b
bf_00008218,ENSDARG00000070674,psmd6
bf_00023899,ENSDARG00000104436,zgc:153426
bf_00001067,ENSDARG00000013659,brox
bf_00006789,ENSDARG00000016160,gmpr
bf_00001095,ENSDARG00000015199,cblb
bf_00015428,ENSDARG00000003326,cacng5a
bf_00007249,ENSDARG00000052606,dpp9
bf_00002744,ENSDARG00000007398,lrrk1
bf_00026187,ENSDARG00000056318,kansl2
bf_00025271,ENSDARG00000008119,si:ch211-195d17.2
bf_00008684,ENSDARG00000037593,prickle2b
bf_00014490,ENSDARG00000011885,mrpl19
bf_00003438,ENSDARG00000099409,zgc:162182
bf_00020543,ENSDARG00000109717,SLC35E2B
bf_00015602,ENSDARG00000026281,lyrm1
bf_00020471,ENSDARG00000086848,atad3
bf_00023690,ENSDARG00000102229,mapk8ip1a
bf_00025419,ENSDARG00000100624,CABZ01066312.1
bf_00020556,ENSDARG00000043624,slc66a1
bf_00005269,ENSDARG00000022007,zgc:66426
bf_00000558,ENSDARG00000052652,fermt1
bf_00018186,ENSDARG00000012610,saga
bf_00006219,ENSDARG00000010097,f9a
bf_00025878,ENSDARG00000014395,selenoo2
bf_00010176,ENSDARG00000038075,cyc1
bf_00008204,ENSDARG00000045006,ptprga
bf_00017534,ENSDARG00000103467,limk1a
bf_00014225,ENSDARG00000115982,CABZ01011673.1
bf_00013308,ENSDARG00000061414,slx4
bf_00001541,ENSDARG00000001729,strn3
bf_00016846,ENSDARG00000055632,smtnl
bf_00026196,ENSDARG00000077407,si:dkey-184p18.2
bf_00015862,ENSDARG00000057997,tmf1
bf_00003913,ENSDARG00000039929,ckmt2b
bf_00008054,ENSDARG00000019328,plxna4
bf_00012612,ENSDARG00000060559,dis3
bf_00002597,ENSDARG00000077811,sox11a
bf_00010475,ENSDARG00000079340,slc47a4
bf_00026268,ENSDARG00000011407,col2a1b
bf_00009601,ENSDARG00000004174,cnot1
bf_00017861,ENSDARG00000039310,parla
bf_00005454,ENSDARG00000089914,clint1b
bf_00023871,ENSDARG00000035873,fjx1
bf_00007490,ENSDARG00000112342,CABZ01046980.1
bf_00001000,ENSDARG00000088342,tmem145
bf_00000173,ENSDARG00000062924,si:ch211-243o19.4
bf_00025064,ENSDARG00000023952,fam167ab
bf_00016770,ENSDARG00000020607,emc3
bf_00007056,ENSDARG00000099946,fam189a2
bf_00008306,ENSDARG00000055763,tmem115
bf_00006452,ENSDARG00000009922,dmbx1a
bf_00006417,ENSDARG00000098361,nudcd3
bf_00008228,ENSDARG00000105195,dnajc21
bf_00010857,ENSDARG00000105258,cep72
bf_00012772,ENSDARG00000060889,mettl7a
bf_00014006,ENSDARG00000060992,rpusd2
bf_00018881,ENSDARG00000010752,acsl4b
bf_00012499,ENSDARG00000077119,naxd
bf_00007166,ENSDARG00000023330,anp32b
bf_00010535,ENSDARG00000095348,sh2d1aa
bf_00004943,ENSDARG00000024785,ctnna2
bf_00001838,ENSDARG00000103915,ero1b
bf_00000735,ENSDARG00000114552,siva1
bf_00004317,ENSDARG00000057728,slc17a8
bf_00022455,ENSDARG00000060150,psmd11a
bf_00004662,ENSDARG00000098907,abraxas2
bf_00005696,ENSDARG00000086411,srsf10b
bf_00012685,ENSDARG00000078658,supt20
bf_00016596,ENSDARG00000079632,si:dkey-28b4.7
bf_00015043,ENSDARG00000059616,hs3st2
bf_00017806,ENSDARG00000062059,si:ch211-236l14.4
bf_00016665,ENSDARG00000016664,rnf20
bf_00000919,ENSDARG00000099927,dpf1
bf_00020619,ENSDARG00000004757,ybx1
bf_00011855,ENSDARG00000077815,cdc26
bf_00013140,ENSDARG00000029722,hmgb2a
bf_00019778,ENSDARG00000058237,ssbp3a
bf_00007490,ENSDARG00000110973,tln2b
bf_00006230,ENSDARG00000031981,pcbd1
bf_00002798,ENSDARG00000105131,cog1
bf_00018629,ENSDARG00000040246,rap2ab
bf_00014664,ENSDARG00000045685,cntn1b
bf_00006155,ENSDARG00000015144,sh2d4bb
bf_00021170,ENSDARG00000031095,veph1
bf_00021599,ENSDARG00000079872,rapgef4
bf_00002417,ENSDARG00000010601,mtmr10
bf_00011716,ENSDARG00000068288,lamc2
bf_00020719,ENSDARG00000103462,dvl3b
bf_00006554,ENSDARG00000003429,hnrnpdl
bf_00008729,ENSDARG00000034718,tfpia
bf_00017031,ENSDARG00000075376,sgsm1b
bf_00002530,ENSDARG00000070108,dek
bf_00011625,ENSDARG00000004697,rxrgb
bf_00009953,ENSDARG00000051754,rpgrip1l
bf_00003944,ENSDARG00000023916,phactr1
bf_00024356,ENSDARG00000014050,ngfb
bf_00013573,ENSDARG00000036155,gla
bf_00005155,ENSDARG00000060252,mogs
bf_00005867,ENSDARG00000036295,golga7ba
bf_00014730,ENSDARG00000054103,ripply1
bf_00014659,ENSDARG00000045910,tmem181
bf_00014770,ENSDARG00000043470,rsph3
bf_00019922,ENSDARG00000077790,dcaf15
bf_00003176,ENSDARG00000005561,gfm2
bf_00019638,ENSDARG00000054980,ebna1bp2
bf_00000854,ENSDARG00000097465,trmt61b
bf_00014547,ENSDARG00000043848,sod1
bf_00007039,ENSDARG00000070403,wdyhv1
bf_00025663,ENSDARG00000003219,bin2a
bf_00016074,ENSDARG00000036541,rhbdf1a
bf_00000986,ENSDARG00000014793,ehd1b
bf_00000786,ENSDARG00000063030,mesd
bf_00016593,ENSDARG00000060627,hip1ra
bf_00002547,ENSDARG00000037846,hm13
bf_00010519,ENSDARG00000087373,dnah5
bf_00017319,ENSDARG00000098206,ptrh1
bf_00016940,ENSDARG00000089181,adad1
bf_00013362,ENSDARG00000043307,srd5a3
bf_00018063,ENSDARG00000077201,myo7bb
bf_00009407,ENSDARG00000079717,rbm12b
bf_00017002,ENSDARG00000022939,ino80e
bf_00009435,ENSDARG00000013044,ndufv2
bf_00015540,ENSDARG00000077560,grin2cb
bf_00003969,ENSDARG00000039681,samm50l
bf_00014510,ENSDARG00000092503,arid1b
bf_00008556,ENSDARG00000054250,crbn
bf_00013906,ENSDARG00000067912,MAN1C1
bf_00008403,ENSDARG00000060398,rft1
bf_00000172,ENSDARG00000008757,entpd6
bf_00015696,ENSDARG00000062385,flcn
bf_00015929,ENSDARG00000086204,gsg1l2a
bf_00019079,ENSDARG00000032206,cthl
bf_00002858,ENSDARG00000040277,fbxo32
bf_00004389,ENSDARG00000040633,PRMT8
bf_00002890,ENSDARG00000002128,cwf19l1
bf_00025106,ENSDARG00000029907,trim54
bf_00013949,ENSDARG00000031366,rtn4ip1
bf_00024081,ENSDARG00000026185,yju2
bf_00018157,ENSDARG00000112483,rnf168
bf_00018964,ENSDARG00000069356,adgrl2a
bf_00017476,ENSDARG00000089802,akap1a
bf_00008054,ENSDARG00000007172,plxna3
bf_00002721,ENSDARG00000008840,hmbsa
bf_00002603,ENSDARG00000012397,eya4
bf_00001174,ENSDARG00000100592,slc8a2b
bf_00019789,ENSDARG00000042995,sptlc1
bf_00004937,ENSDARG00000075126,TMEM8B
bf_00023827,ENSDARG00000062054,cpt1ab
bf_00005865,ENSDARG00000010021,grpel1
bf_00012339,ENSDARG00000099213,glyr1
bf_00004352,ENSDARG00000036299,nucb2a
bf_00004829,ENSDARG00000109337,nanos1
bf_00001955,ENSDARG00000019835,nkx2.1
bf_00012234,ENSDARG00000103149,cog6
bf_00017205,ENSDARG00000023110,mapk7
bf_00011767,ENSDARG00000010773,pnpla6
bf_00016626,ENSDARG00000027141,ube2l3b
bf_00005585,ENSDARG00000001825,cfap43
bf_00005373,ENSDARG00000102380,cnnm4a
bf_00002557,ENSDARG00000014039,si:dkeyp-93d12.1
bf_00001202,ENSDARG00000052482,arhgef11
bf_00017348,ENSDARG00000015292,ube2g1a
bf_00020132,ENSDARG00000099358,hccsb
bf_00012823,ENSDARG00000089616,coro7
bf_00016384,ENSDARG00000034453,unc119a
bf_00010199,ENSDARG00000101242,zcchc14
bf_00016820,ENSDARG00000054748,cuedc1b
bf_00001060,ENSDARG00000011219,akt2
bf_00008569,ENSDARG00000045801,fbxl14b
bf_00018879,ENSDARG00000012591,pdcd10b
bf_00013379,ENSDARG00000035993,sumo3b
bf_00002506,ENSDARG00000019917,epb41l3b
bf_00015570,ENSDARG00000021846,hid1a
bf_00023462,ENSDARG00000098689,ptpn23b
bf_00000078,ENSDARG00000068289,eif3k
bf_00024589,ENSDARG00000038006,osr2
bf_00011956,ENSDARG00000052787,zdhhc12b
bf_00022930,ENSDARG00000017155,wnt10a
bf_00004865,ENSDARG00000016156,fam53b
bf_00001145,ENSDARG00000055276,rel
bf_00013571,ENSDARG00000010097,f9a
bf_00018319,ENSDARG00000002917,gls2b
bf_00013823,ENSDARG00000059760,wdtc1
bf_00009745,ENSDARG00000008133,foxl1
bf_00017028,ENSDARG00000013776,thop1
bf_00012582,ENSDARG00000070726,cnga3a
bf_00013790,ENSDARG00000005271,zc3h12a
bf_00012296,ENSDARG00000007406,phox2a
bf_00022955,ENSDARG00000062154,dip2ca
bf_00019790,ENSDARG00000038667,fggy
bf_00009629,ENSDARG00000051925,cyb5r2
bf_00009792,ENSDARG00000045554,snx20
bf_00012729,ENSDARG00000094277,mrpl44
bf_00001425,ENSDARG00000079618,sik2a
bf_00007415,ENSDARG00000077086,ankrd34ba
bf_00022598,ENSDARG00000056892,mpp6a
bf_00026364,ENSDARG00000078022,fyco1b
bf_00022291,ENSDARG00000062865,mras
bf_00006560,ENSDARG00000076779,fam13b
bf_00017602,ENSDARG00000037655,pls3
bf_00014479,ENSDARG00000019797,qrich1
bf_00014602,ENSDARG00000077746,AL935199.1
bf_00008352,ENSDARG00000089861,usp44
bf_00000883,ENSDARG00000039892,gnpnat1
bf_00009779,ENSDARG00000100013,dhx38
bf_00000070,ENSDARG00000041402,zc3h14
bf_00015631,ENSDARG00000115799,hist1h4l
bf_00022538,ENSDARG00000045019,aamp
bf_00006200,ENSDARG00000101777,pdlim5a
bf_00000135,ENSDARG00000032553,egln3
bf_00012807,ENSDARG00000009524,rnf150b
bf_00014254,ENSDARG00000041376,rmi1
bf_00000253,ENSDARG00000007774,vash2
bf_00005465,ENSDARG00000042128,pacsin1b
bf_00003388,ENSDARG00000071462,lama3
bf_00021941,ENSDARG00000074131,kif5ba
bf_00017386,ENSDARG00000079915,pot1
bf_00024286,ENSDARG00000103591,dkk3a
bf_00012514,ENSDARG00000041332,tmem33
bf_00002818,ENSDARG00000007250,use1
bf_00007033,ENSDARG00000017571,mccc2
bf_00013297,ENSDARG00000117069,CABZ01060373.1
bf_00009597,ENSDARG00000051763,sntb2
bf_00000688,ENSDARG00000103566,tomm20b
bf_00015478,ENSDARG00000102578,mif4gdb
bf_00007061,ENSDARG00000087762,rab27b
bf_00026078,ENSDARG00000052515,calcoco2
bf_00001843,ENSDARG00000102146,si:ch211-69b7.6
bf_00012144,ENSDARG00000035427,surf6
bf_00014468,ENSDARG00000045352,cst14a.2
bf_00014005,ENSDARG00000036625,polr2f
bf_00017079,ENSDARG00000026654,gosr1
bf_00005529,ENSDARG00000061986,tbc1d2b
bf_00010127,ENSDARG00000008784,prpf4ba
bf_00006177,ENSDARG00000078754,gra
bf_00005304,ENSDARG00000116494,BX510654.2
bf_00009607,ENSDARG00000038113,rprd1b
bf_00011244,ENSDARG00000101369,CABZ01090890.1
bf_00004994,ENSDARG00000087319,tmem121b
bf_00000846,ENSDARG00000005861,ralgapa2
bf_00008829,ENSDARG00000006584,phf8
bf_00017475,ENSDARG00000097205,ulk2
bf_00021408,ENSDARG00000038786,smarcd3a
bf_00017680,ENSDARG00000088087,kdm6ba
bf_00006851,ENSDARG00000101348,plppr5b
bf_00010565,ENSDARG00000043137,cdca8
bf_00020842,ENSDARG00000033899,ap2m1b
bf_00026248,ENSDARG00000098883,stac3
bf_00023881,ENSDARG00000077863,mettl22
bf_00000580,ENSDARG00000052702,capn1a
bf_00012598,ENSDARG00000090988,lars1a
bf_00018267,ENSDARG00000060510,cul4b
bf_00002683,ENSDARG00000078734,myo1f
bf_00003164,ENSDARG00000090195,mtx3
bf_00013192,ENSDARG00000077726,nocta
bf_00004882,ENSDARG00000024654,pgm3
bf_00005354,ENSDARG00000055223,ablim2
bf_00017547,ENSDARG00000099633,sec14l7
bf_00015496,ENSDARG00000024184,narf
bf_00026181,ENSDARG00000045398,mtrr
bf_00004503,ENSDARG00000101540,fgf3
bf_00001606,ENSDARG00000071164,alkbh1
bf_00008302,ENSDARG00000101849,adipor2
bf_00016114,ENSDARG00000070568,atad5a
bf_00002974,ENSDARG00000070150,jtb
bf_00000428,ENSDARG00000042759,cnstb
bf_00013690,ENSDARG00000007175,recql
bf_00000623,ENSDARG00000088631,BX000363.1
bf_00004581,ENSDARG00000006773,elovl4a
bf_00017450,ENSDARG00000042232,specc1lb
bf_00012235,ENSDARG00000006691,rpl12
bf_00017214,ENSDARG00000038297,aspdh
bf_00013105,ENSDARG00000042236,atrx
bf_00011752,ENSDARG00000001169,hsd17b8
bf_00006904,ENSDARG00000040452,fam214a
bf_00007084,ENSDARG00000068876,zgc:153031
bf_00017121,ENSDARG00000078016,dtx4b
bf_00003169,ENSDARG00000075400,fbxo33
bf_00003686,ENSDARG00000102765,lonp1
bf_00001054,ENSDARG00000015905,lztr1
bf_00014543,ENSDARG00000077859,ndufaf4
bf_00014848,ENSDARG00000101216,meaf6
bf_00000026,ENSDARG00000061214,lpin2
bf_00021859,ENSDARG00000036335,c1galt1c1
bf_00002496,ENSDARG00000099846,si:ch211-154o6.3
bf_00005335,ENSDARG00000061758,sh3pxd2ab
bf_00005156,ENSDARG00000011611,actr1
bf_00020351,ENSDARG00000016706,atic
bf_00026266,ENSDARG00000060489,mrpl32
bf_00009187,ENSDARG00000009208,prkcda
bf_00025967,ENSDARG00000101579,epc1a
bf_00024280,ENSDARG00000017366,prdm4
bf_00002889,ENSDARG00000039880,arpp19b
bf_00008051,ENSDARG00000036985,plxnb2b
bf_00006906,ENSDARG00000003462,fech
bf_00007448,ENSDARG00000010002,gna11a
bf_00021660,ENSDARG00000003421,igf2bp2a
bf_00000467,ENSDARG00000104864,klhdc2
bf_00009559,ENSDARG00000102412,eci2
bf_00017659,ENSDARG00000058419,gcn1
bf_00010057,ENSDARG00000025386,lsm14b
bf_00008097,ENSDARG00000025094,edem1
bf_00011754,ENSDARG00000060865,scai
bf_00026197,ENSDARG00000071823,adarb2
bf_00018321,ENSDARG00000075580,lrch2
bf_00010468,ENSDARG00000013087,ndrg3a
bf_00010585,ENSDARG00000028198,ube2v2
bf_00017917,ENSDARG00000076962,gdpd5b
bf_00019467,ENSDARG00000079281,TESK1
bf_00009439,ENSDARG00000104244,twsg1a
bf_00005458,ENSDARG00000071046,bbip1
bf_00013140,ENSDARG00000099175,hmgb1a
bf_00018560,ENSDARG00000079046,rabl6a
bf_00023884,ENSDARG00000086169,rskrb
bf_00026121,ENSDARG00000061187,cbx5
bf_00017487,ENSDARG00000036005,pitpnb
bf_00012905,ENSDARG00000102822,pam16
bf_00020503,ENSDARG00000045555,sco2
bf_00020245,ENSDARG00000043332,prkcz
bf_00015139,ENSDARG00000071198,fopnl
bf_00019951,ENSDARG00000017312,lmbrd2b
bf_00020613,ENSDARG00000053138,lrrc47
bf_00008446,ENSDARG00000062181,bmt2
bf_00012938,ENSDARG00000040668,lrrc51
bf_00002119,ENSDARG00000033345,cntln
bf_00015448,ENSDARG00000052377,psmd12
bf_00013149,ENSDARG00000021239,apaf1
bf_00008204,ENSDARG00000060123,ca16b
bf_00017155,ENSDARG00000014652,ankrd13b
bf_00011885,ENSDARG00000068655,dnlz
bf_00001133,ENSDARG00000075730,dnph1
bf_00006683,ENSDARG00000104901,ostc
bf_00005304,ENSDARG00000095545,ENSDARG00000095545
bf_00021395,ENSDARG00000063253,hecw2b
bf_00009695,ENSDARG00000075445,psmb5
bf_00003596,ENSDARG00000069543,galt
bf_00012698,ENSDARG00000027523,trpc7a
bf_00015520,ENSDARG00000099708,cacna1hb
bf_00003165,ENSDARG00000098431,comp
bf_00026347,ENSDARG00000013721,g6pca.2
bf_00025969,ENSDARG00000025275,gbgt1l1
bf_00026210,ENSDARG00000057833,gulp1b
bf_00021423,ENSDARG00000004372,fmnl3
bf_00006817,ENSDARG00000101933,CELF6
bf_00023030,ENSDARG00000104119,kalrna
bf_00023483,ENSDARG00000022187,usp6nl
bf_00008223,ENSDARG00000075021,fam120a
bf_00022331,ENSDARG00000036998,arf3b
bf_00013187,ENSDARG00000101285,anapc15
bf_00005293,ENSDARG00000059636,C5H2orf42
bf_00025975,ENSDARG00000038867,shhb
bf_00007119,ENSDARG00000002538,smu1a
bf_00009333,ENSDARG00000002506,C7H16orf87
bf_00015376,ENSDARG00000088072,usp43b
bf_00009744,ENSDARG00000091481,foxc1a
bf_00003905,ENSDARG00000029944,parpbp
bf_00021948,ENSDARG00000023532,pinx1
bf_00018649,ENSDARG00000061397,trip12
bf_00026134,ENSDARG00000070343,hoxc6a
bf_00007610,ENSDARG00000031763,smad6b
bf_00018319,ENSDARG00000062812,glsa
bf_00023069,ENSDARG00000061304,ppp1r9a
bf_00004160,ENSDARG00000090219,wdr45
bf_00006458,ENSDARG00000016818,abcg2d
bf_00026420,ENSDARG00000022303,higd1a
bf_00020667,ENSDARG00000074806,afap1l2
bf_00018837,ENSDARG00000004046,phf6
bf_00025864,ENSDARG00000087822,agap3
bf_00013968,ENSDARG00000011222,ccdc28b
bf_00021549,ENSDARG00000079790,PLPP1
bf_00014441,ENSDARG00000015224,cd2ap
bf_00011658,ENSDARG00000069280,tsen15
bf_00021549,ENSDARG00000028896,plpp2b
bf_00019555,ENSDARG00000043226,nfixa
bf_00026360,ENSDARG00000041830,tsn
bf_00015014,ENSDARG00000058280,si:dkey-208b23.5
bf_00004567,ENSDARG00000093658,tm7sf3
bf_00024344,ENSDARG00000057239,tph2
bf_00018919,ENSDARG00000041072,mier1a
bf_00006138,ENSDARG00000071906,sec24b
bf_00014037,ENSDARG00000078430,tiam1a
bf_00013266,ENSDARG00000058062,magt1
bf_00011488,ENSDARG00000032238,dnm3a
bf_00014590,ENSDARG00000070834,taf13
bf_00012782,ENSDARG00000098897,pds5b
bf_00015119,ENSDARG00000078481,uts2r2
bf_00025673,ENSDARG00000076934,wdr60
bf_00025783,ENSDARG00000011188,acvr2aa
bf_00014426,ENSDARG00000053215,me1
bf_00000819,ENSDARG00000055536,otub1a
bf_00021100,ENSDARG00000002991,cep135
bf_00006164,ENSDARG00000102730,mapk10
bf_00006598,ENSDARG00000054683,prdm8b
bf_00009959,ENSDARG00000007323,chmp4bb
bf_00012007,ENSDARG00000071592,aqp8a.2
bf_00019760,ENSDARG00000041600,wdr83
bf_00019196,ENSDARG00000103479,ptprfa
bf_00001108,ENSDARG00000054632,fli1a
bf_00016591,ENSDARG00000030781,acads
bf_00006408,ENSDARG00000102171,fnip1
bf_00006935,ENSDARG00000030972,dnaja1
bf_00002655,ENSDARG00000057983,svopl
bf_00021760,ENSDARG00000110804,PARD3
bf_00007061,ENSDARG00000103935,rab27a
bf_00014444,ENSDARG00000021975,ginm1
bf_00012038,ENSDARG00000100818,KYAT3
bf_00007063,ENSDARG00000053568,pstpip1b
bf_00004560,ENSDARG00000059751,abtb2a
bf_00011127,ENSDARG00000076685,ccn4b
bf_00008803,ENSDARG00000088799,xxylt1
bf_00014487,ENSDARG00000042030,kpna5
bf_00001048,ENSDARG00000027279,numb
bf_00004204,ENSDARG00000075826,msh4
bf_00016018,ENSDARG00000062263,arhgap17b
bf_00001145,ENSDARG00000086173,relb
bf_00002338,ENSDARG00000045904,nr2e3
bf_00000253,ENSDARG00000092716,VASH1
bf_00024631,ENSDARG00000040033,trmt11
bf_00014642,ENSDARG00000032263,zgc:110224
bf_00007072,ENSDARG00000060522,rfk
bf_00009182,ENSDARG00000098374,ENSDARG00000098374
bf_00024778,ENSDARG00000055712,sdhda
bf_00012007,ENSDARG00000007086,aqp10a
bf_00009455,ENSDARG00000046019,snai1b
bf_00022892,ENSDARG00000021163,thrb
bf_00020461,ENSDARG00000074453,zfx
bf_00009311,ENSDARG00000044902,atp2b4
bf_00007848,ENSDARG00000070601,RASSF5
bf_00001644,ENSDARG00000021924,hsp70.3
bf_00001699,ENSDARG00000060410,thbs2a
