QueryID,Symbol,Protein,Family,E.value,BitScore,annos
bf_00018535,si:ch211-236l14,ENSDARP00000119801,THAP,0.0,838.0,THAP9
bf_00018545,zgc:66448,ENSDARP00000036300,zf-C2H2,7.92768e-37,142.0,MDN1
bf_00018548,thap1,ENSDARP00000153042,THAP,7.31795e-41,143.0,YAP1
bf_00018554,hoxd12a,ENSDARP00000076775,Homeobox,1.8084700000000002e-61,193.0,NDE1
bf_00018555,kmt2cb,ENSDARP00000122949,HMG,1.04767e-80,278.0,CASP2
bf_00018557,si:dkey-68o6,ENSDARP00000132835,SAND,5.18563e-30,109.0,mdt-15
bf_00018560,CR354373.2,ENSDARP00000147260,RHD,2.40956e-44,169.0,RABL6
bf_00018561,nfkb2,ENSDARP00000121285,RHD,2.92583e-38,149.0,DAPK1
bf_00018562,nfkb2,ENSDARP00000121285,RHD,2.01531e-54,200.0,DAPK1
bf_00018575,shox,ENSDARP00000113855,Homeobox,2.03203e-82,247.0,"SHOX2,SHOX"
bf_00018576,zbtb4,ENSDARP00000137838,zf-C2H2,4.1119400000000005e-83,270.0,RSRC1
bf_00018588,rfx7b,ENSDARP00000133236,RFX,2.22791e-121,421.0,BCOR
bf_00018607,usf3,ENSDARP00000099979,bHLH,5.335909999999999e-31,125.0,RPII
bf_00018615,si:ch211-262i1,ENSDARP00000093294,THAP,2.46832e-103,313.0,ALP1
bf_00018620,si:dkeyp-84f3,ENSDARP00000127807,zf-C2H2,6.554850000000001e-56,206.0,Trim3
bf_00018623,etv5a,ENSDARP00000092546,ETS,1.2645999999999998e-59,206.0,COL21A1
bf_00018628,npas1,ENSDARP00000146804,bHLH,3.9442499999999996e-35,134.0,"NKAPL,NKAP"
bf_00018633,zgc:66448,ENSDARP00000036300,zf-C2H2,1.84814e-84,302.0,TRIM3
bf_00018635,cica,ENSDARP00000113238,HMG,3.6584999999999997e-81,292.0,"DGKD,DGKH"
bf_00018636,setdb1a,ENSDARP00000060441,MBD,7.91195e-98,345.0,MYO16
bf_00018637,arid1b,ENSDARP00000119606,ARID,1.57614e-83,282.0,MIMI_R196
bf_00018649,setdb1a,ENSDARP00000060441,MBD,3.90681e-125,430.0,TRIP12
bf_00018659,zgc:66448,ENSDARP00000036300,zf-C2H2,1.1321299999999999e-52,190.0,TOPAZ1
bf_00018669,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,5.0664000000000004e-57,206.0,TRIM56
bf_00018672,cux1a,ENSDARP00000075613,CUT,2.8529600000000003e-74,268.0,SMC4
bf_00018678,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,8.49002e-57,198.0,TRIM56
bf_00018680,arid4a,ENSDARP00000064411,ARID,9.69733e-67,229.0,sepF
bf_00018688,nfkb2,ENSDARP00000121285,RHD,4.7492400000000005e-63,218.0,ANKRD42
bf_00018694,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,4.89779e-59,209.0,Trim33
bf_00018695,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,3.33431e-78,260.0,TRIM56
bf_00018696,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,3.3071299999999997e-78,261.0,TRIM56
bf_00018699,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,7.46766e-53,191.0,Trim33
bf_00018700,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,1.26334e-64,223.0,Trim33
bf_00018702,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,5.65351e-54,191.0,USP47
bf_00018704,znf1099,ENSDARP00000135193,zf-C2H2,7.768179999999999e-51,162.0,L96
bf_00018705,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,2.9369599999999997e-58,206.0,TRIM56
bf_00018707,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,8.82313e-70,238.0,TRIM56
bf_00018708,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,4.27284e-53,191.0,trim33
bf_00018709,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,1.5626599999999997e-92,299.0,Trim33
bf_00018710,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,1.6797600000000002e-69,237.0,TRIM56
bf_00018714,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,5.52441e-59,209.0,Trim33
bf_00018716,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,9.65651e-69,236.0,Trim33
bf_00018727,hivep3b,ENSDARP00000054019,zf-C2H2,9.66919e-40,159.0,LRP5
bf_00018728,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,1.4841e-74,252.0,TRIM2
bf_00018741,znf979,ENSDARP00000104504,zf-C2H2,0.0,580.0,ZNF782
bf_00018753,zgc:113294,ENSDARP00000131487,zf-C2H2,4.0758100000000004e-33,128.0,SETVS
bf_00018755,tomm20a,ENSDARP00000107839,ARID,5.07106e-77,259.0,RBM46
bf_00018760,usf3,ENSDARP00000099979,bHLH,1.0938499999999999e-27,107.0,L96
bf_00018772,dnajc2,ENSDARP00000094239,MYB,2.36869e-28,115.0,DNAJC3
bf_00018777,cux1a,ENSDARP00000075613,CUT,3.94325e-93,314.0,"DEUP1,CEP63"
bf_00018799,alx4b,ENSDARP00000126209,Homeobox,1.78179e-66,210.0,arx
bf_00018804,kmt2cb,ENSDARP00000122949,HMG,1.66958e-113,382.0,IL10RB
bf_00018813,cux1a,ENSDARP00000150637,CUT,2.80226e-91,321.0,"BIVM-ERCC5,ERCC5"
bf_00018823,arid1b,ENSDARP00000119606,ARID,3.82844e-55,204.0,LRRC63
bf_00018826,smarca5,ENSDARP00000107618,MYB,0.0,606.0,ZRANB3
bf_00018827,znf979,ENSDARP00000104504,zf-C2H2,1.50154e-160,462.0,gl
bf_00018835,arid4a,ENSDARP00000064411,ARID,1.86812e-137,456.0,ICE1
bf_00018837,rest,ENSDARP00000136293,zf-C2H2,1.43865e-75,249.0,PHF6
bf_00018845,zgc:66448,ENSDARP00000036300,zf-C2H2,7.790450000000001e-61,220.0,COL6A5
bf_00018847,arid4a,ENSDARP00000064411,ARID,1.97957e-32,133.0,nphp3
bf_00018852,kmt2cb,ENSDARP00000122949,HMG,1.48526e-44,157.0,ino80
bf_00018858,tsc22d2,ENSDARP00000154491,TSC22,2.6565e-61,207.0,TSC22D3
bf_00018862,baz2ba,ENSDARP00000155414,MBD,8.534440000000001e-54,184.0,CCDC127
bf_00018864,im:7147486,ENSDARP00000105735,zf-C2H2,9.104739999999999e-51,179.0,CCDC127
bf_00018871,hlfa,ENSDARP00000106703,TF_bZIP,6.37511e-53,182.0,ARHGEF7
bf_00018895,nfybb,ENSDARP00000127511,NF-YB,8.30927e-71,210.0,POLE3
bf_00018909,kmt2cb,ENSDARP00000122949,HMG,9.59879e-125,441.0,GRINA
bf_00018913,cica,ENSDARP00000113238,HMG,1.3355e-63,238.0,hisD1
bf_00018917,wdhd1,ENSDARP00000113096,HMG,5.7254199999999995e-81,270.0,DCAF11
bf_00018919,mier3b,ENSDARP00000061757,MYB,0.0,569.0,"MIER3,MIER1"
bf_00018923,irx3b,ENSDARP00000042270,Homeobox,3.04221e-53,187.0,NRDC
bf_00018933,npas2,ENSDARP00000016938,bHLH,9.16752e-45,152.0,mks-5
bf_00018941,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,2.85978e-82,273.0,Trim2
bf_00018946,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,6.24277e-52,189.0,Trim2
bf_00018947,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,2.19171e-73,249.0,Trim2
bf_00018948,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,5.32433e-61,215.0,Trim2
bf_00018949,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,4.1823e-61,215.0,Trim2
bf_00018964,cica,ENSDARP00000113238,HMG,1.75861e-31,131.0,"ADGRL3,ADGRL1,ADGRL2"
bf_00018966,wdhd1,ENSDARP00000113096,HMG,1.2266200000000001e-60,213.0,CDC20
bf_00018974,arid1ab,ENSDARP00000153725,ARID,1.89861e-59,208.0,Flrt1
bf_00018984,baz2ba,ENSDARP00000126215,MBD,5.3397100000000005e-55,189.0,PF13_0198
bf_00018986,baz2ba,ENSDARP00000155414,MBD,5.51559e-52,199.0,Vitellogenin
bf_00018987,CABZ01033178.1,ENSDARP00000133917,zf-C2H2,1.76011e-28,117.0,Vitellogenin
bf_00018994,mysm1,ENSDARP00000107103,MYB,0.0,787.0,MYSM1
bf_00019009,nfil3,ENSDARP00000119920,TF_bZIP,6.182960000000001e-113,338.0,Nfil3
bf_00019010,nfil3,ENSDARP00000119920,TF_bZIP,9.50503e-127,375.0,Nfil3
bf_00019011,nfil3,ENSDARP00000119920,TF_bZIP,2.81788e-119,354.0,Nfil3
bf_00019017,nfil3,ENSDARP00000119920,TF_bZIP,2.16813e-122,362.0,Nfil3
bf_00019018,nfil3,ENSDARP00000119920,TF_bZIP,4.736119999999999e-131,384.0,Nfil3
bf_00019019,nfil3,ENSDARP00000119920,TF_bZIP,2.89116e-122,362.0,Nfil3
bf_00019020,nfil3,ENSDARP00000119920,TF_bZIP,4.75863e-119,354.0,Nfil3
bf_00019021,hlfa,ENSDARP00000106703,TF_bZIP,1.02365e-35,123.0,Nfil3
bf_00019033,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,1.1429e-85,283.0,TRIM3
bf_00019055,znf131,ENSDARP00000152732,ZBTB,1.17468e-26,103.0,TRIM56
bf_00019060,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,6.19098e-50,185.0,TRIM2
bf_00019061,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,2.71965e-56,202.0,Trim2
bf_00019063,sp100,ENSDARP00000072168,SAND,5.2260100000000006e-61,216.0,"UHRF2,UHRF1"
bf_00019066,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,8.623890000000001e-54,197.0,Trim3
bf_00019081,june,ENSDARP00000135760,TF_bZIP,3.02304e-46,155.0,DIO1
bf_00019082,smarca5,ENSDARP00000107618,MYB,0.0,708.0,ERCC6L2
bf_00019107,arid1aa,ENSDARP00000134422,ARID,3.88207e-72,252.0,"TDGF1,CFC1B,CFC1"
bf_00019130,znf1086,ENSDARP00000149048,zf-C2H2,8.11615e-63,208.0,Trim3
bf_00019138,nfxl1,ENSDARP00000093433,zf-NF-X1,6.45197e-82,287.0,ft
bf_00019145,tcf21,ENSDARP00000053538,bHLH,4.33886e-36,120.0,ASCL4
bf_00019158,zbtb8a,ENSDARP00000112298,ZBTB,1.0695999999999998e-50,178.0,KEAP1
bf_00019159,kmt2cb,ENSDARP00000122949,HMG,1.75485e-84,289.0,DYTN
bf_00019160,setdb1a,ENSDARP00000060441,MBD,7.18834e-56,201.0,MED26
bf_00019176,cux1a,ENSDARP00000075613,CUT,1.3587900000000002e-121,407.0,SMC2
bf_00019177,dnajc2,ENSDARP00000094239,MYB,2.3066799999999998e-58,195.0,DNAJC25
bf_00019178,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,7.086440000000001e-54,195.0,TRIM2
bf_00019179,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,8.887469999999999e-57,203.0,Trim3
bf_00019180,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,1.8267400000000002e-67,233.0,TRIM2
bf_00019181,znf131,ENSDARP00000152732,ZBTB,2.16219e-25,104.0,med25
bf_00019187,arid1ab,ENSDARP00000153725,ARID,9.71731e-140,472.0,STIL
bf_00019201,jarid2a,ENSDARP00000080768,ARID,1.2403e-102,346.0,"KDM4B,KDM4C,KDM4A"
bf_00019213,dnajc1,ENSDARP00000073973,MYB,2.1604300000000003e-28,112.0,"DNAJB1,DNAJB4,DNAJB5"
bf_00019221,zgc:66448,ENSDARP00000036300,zf-C2H2,2.7544600000000004e-34,122.0,bf_00019221
bf_00019231,zglp1,ENSDARP00000088239,zf-GATA,1.1015899999999999e-57,189.0,ZGLP1
bf_00019232,znf1026,ENSDARP00000139917,zf-C2H2,0.0,983.0,ZNF624
bf_00019233,rcor3,ENSDARP00000115189,MYB,2.41735e-24,102.0,infB
bf_00019249,znf1091,ENSDARP00000135437,zf-C2H2,3.90871e-140,404.0,REST
bf_00019257,tcf7l1a,ENSDARP00000090035,HMG,3.2471e-48,167.0,FATA
bf_00019258,junbb,ENSDARP00000131822,TF_bZIP,1.4671499999999999e-116,336.0,JUN
bf_00019279,znf1088,ENSDARP00000112071,zf-C2H2,1.2043600000000001e-126,370.0,KLF4
bf_00019307,znf1026,ENSDARP00000144923,zf-C2H2,0.0,1028.0,ZNF845
bf_00019309,znf980,ENSDARP00000143351,zf-C2H2,0.0,535.0,Gastrula zinc finger protein XlCGF57.1
bf_00019311,fosaa,ENSDARP00000058705,TF_bZIP,1.25247e-56,193.0,SPATA1
bf_00019314,CABZ01034082.1,ENSDARP00000136262,zf-C2H2,0.0,513.0,Gastrula zinc finger protein XlCGF57.1
bf_00019315,znf1030,ENSDARP00000138279,zf-C2H2,0.0,604.0,ZNF112
bf_00019317,prox1b,ENSDARP00000106319,HPD,1.37872e-81,264.0,PF11_0240
bf_00019319,tomm20a,ENSDARP00000107839,ARID,9.378499999999999e-43,160.0,BUD13
bf_00019321,zbtb12,ENSDARP00000136133,ZBTB,1.38931e-62,209.0,GTF2F1
bf_00019335,zbtb46,ENSDARP00000117285,ZBTB,5.62868e-41,150.0,Kbtbd13
bf_00019341,mynn,ENSDARP00000016471,ZBTB,1.90038e-59,213.0,KRI1
bf_00019342,pbrm1,ENSDARP00000045970,HMG,2.99192e-73,245.0,COL6A5
bf_00019362,si:ch211-153j24,ENSDARP00000105362,TF_bZIP,8.97297e-43,153.0,SREK1
bf_00019365,usf3,ENSDARP00000099979,bHLH,2.36985e-52,200.0,sigG
bf_00019366,usf3,ENSDARP00000099979,bHLH,2.2040499999999997e-52,200.0,sigG
bf_00019367,dmrt3a,ENSDARP00000051145,DM,4.0344399999999995e-86,271.0,DMRT2
bf_00019368,dmrt3a,ENSDARP00000051145,DM,1.72401e-100,308.0,DMRT3
bf_00019395,setdb1a,ENSDARP00000060441,MBD,6.177679999999999e-51,193.0,SLFNL1
bf_00019396,srebf1,ENSDARP00000087097,bHLH,3.54824e-56,195.0,"RAD23B,RAD23A"
bf_00019407,nfkb2,ENSDARP00000121285,RHD,2.76731e-128,396.0,ankrd29
bf_00019412,CR848813.2,ENSDARP00000147641,MYB,3.1169e-90,308.0,MAATS1
bf_00019432,cux1a,ENSDARP00000075613,CUT,3.04377e-94,313.0,IFT74
bf_00019434,zfat,ENSDARP00000098492,zf-C2H2,9.11314e-34,124.0,Nefh
bf_00019441,dnajc1,ENSDARP00000073973,MYB,2.02843e-29,120.0,DNAJC14
bf_00019449,CR354373.2,ENSDARP00000153792,RHD,2.8186400000000003e-53,201.0,"MAST3,MAST4,MAST2,MAST1"
bf_00019450,bach2b,ENSDARP00000116013,TF_bZIP,1.44313e-72,251.0,Klhl24
bf_00019457,arid4a,ENSDARP00000064411,ARID,8.12179e-69,240.0,"DYNC1I2,DYNC1I1"
bf_00019477,arid5b,ENSDARP00000054091,ARID,3.25564e-71,249.0,TRIM71
bf_00019495,kmt2cb,ENSDARP00000122949,HMG,2.4363500000000002e-120,416.0,CCDC17
bf_00019496,pax7a,ENSDARP00000137008,PAX,1.69754e-76,260.0,"ZFYVE9,ZFYVE16"
bf_00019507,wdhd1,ENSDARP00000113096,HMG,7.565249999999999e-50,187.0,PLAA
bf_00019527,baz2ba,ENSDARP00000101556,MBD,2.85034e-47,177.0,FAF1
bf_00019531,nfkb2,ENSDARP00000121285,RHD,1.0398499999999999e-59,211.0,RF_0381
bf_00019536,nfyc,ENSDARP00000126159,NF-YC,2.58859e-38,129.0,POLE4
bf_00019537,cux1a,ENSDARP00000075613,CUT,6.22703e-53,181.0,CCDC152
bf_00019543,znf1026,ENSDARP00000144923,zf-C2H2,0.0,1015.0,ZNF93
bf_00019555,nfia,ENSDARP00000123045,CTF/NFI,0.0,625.0,"NFIX,NFIA"
bf_00019563,nr3c2,ENSDARP00000130941,ESR-like,1.2346000000000001e-64,227.0,helt
bf_00019574,si:ch73-376l24,ENSDARP00000123008,MYB,2.78782e-40,150.0,NASP
bf_00019584,foxj2,ENSDARP00000114589,Fork_head,1.1180800000000001e-67,230.0,"FCHO1,FCHO2"
bf_00019586,sp100,ENSDARP00000072168,SAND,4.4249700000000006e-55,191.0,"SAMD13,SAMD1"
bf_00019588,bach2b,ENSDARP00000116013,TF_bZIP,6.1976e-47,174.0,Klhl9
bf_00019591,setdb1a,ENSDARP00000060441,MBD,3.9581999999999995e-50,191.0,CENPC
bf_00019610,pax5,ENSDARP00000054394,PAX,1.3971800000000002e-69,218.0,pax5
bf_00019619,zbtb16a,ENSDARP00000115504,ZBTB,1.0602e-64,207.0,KLHL38
bf_00019620,bach2b,ENSDARP00000116013,TF_bZIP,3.61701e-82,272.0,KBTBD2
bf_00019621,zbtb46,ENSDARP00000117285,ZBTB,1.52074e-30,116.0,klhl12
bf_00019623,zbtb44,ENSDARP00000081229,ZBTB,1.07346e-59,203.0,Klhl24
bf_00019629,mynn,ENSDARP00000016471,ZBTB,9.552350000000001e-41,152.0,BRIX1
bf_00019631,bach2b,ENSDARP00000116013,TF_bZIP,1.04352e-62,217.0,KLHL6
bf_00019632,bach2b,ENSDARP00000116013,TF_bZIP,2.8555400000000003e-61,213.0,Klhl24
bf_00019635,wdhd1,ENSDARP00000113096,HMG,2.77801e-87,288.0,FZR1
bf_00019639,baz2ba,ENSDARP00000101556,MBD,1.51029e-44,175.0,SPEF2
bf_00019644,arid4a,ENSDARP00000064411,ARID,6.716290000000001e-76,272.0,AP3D1
bf_00019650,kmt2cb,ENSDARP00000122949,HMG,2.85006e-114,370.0,FYB1
bf_00019652,rfx2,ENSDARP00000039332,RFX,0.0,878.0,"RFX3,RFX2,RFX1"
bf_00019668,nrf1,ENSDARP00000149440,Nrf1,5.8278099999999995e-89,276.0,xynB
bf_00019711,nfatc2a,ENSDARP00000138593,RHD,3.1729e-89,307.0,MAP3K1
bf_00019715,zbtb17,ENSDARP00000102422,ZBTB,2.76255e-47,174.0,Klhl24
bf_00019724,lmx1al,ENSDARP00000131166,Homeobox,1.9196e-30,112.0,LIMD2
bf_00019728,aff2,ENSDARP00000068559,AF-4,1.0083000000000001e-108,371.0,Lrrc7
bf_00019737,arid1b,ENSDARP00000119606,ARID,1.52089e-39,154.0,WDR63
bf_00019741,mysm1,ENSDARP00000107103,MYB,4.82179e-49,171.0,PSMD14
bf_00019743,mybl2b,ENSDARP00000040576,MYB,4.512499999999999e-40,151.0,Lrrc15
bf_00019748,kmt2cb,ENSDARP00000122949,HMG,1.55206e-94,323.0,DAB2
bf_00019750,foxo1a,ENSDARP00000134884,Fork_head,3.0755599999999995e-51,185.0,Zmiz2
bf_00019753,hivep2b,ENSDARP00000004950,zf-C2H2,9.14068e-55,190.0,PRPF38A
bf_00019755,cux1a,ENSDARP00000075613,CUT,6.30189e-88,299.0,SASS6
bf_00019759,tcf12,ENSDARP00000143201,bHLH,2.58268e-48,178.0,"ARHGAP45,GMIP,ARHGAP29"
bf_00019760,wdhd1,ENSDARP00000113096,HMG,6.965450000000001e-107,332.0,WDR83
bf_00019761,znf1104,ENSDARP00000125172,zf-C2H2,0.0,977.0,ZNF726
bf_00019762,znf1026,ENSDARP00000144923,zf-C2H2,0.0,1166.0,ZNF91
bf_00019772,cux1a,ENSDARP00000075613,CUT,2.96247e-69,255.0,Myh7
bf_00019778,arid1ab,ENSDARP00000153725,ARID,9.44154e-79,263.0,"SSBP2,SSBP3,SSBP4"
bf_00019780,mlxip,ENSDARP00000115267,bHLH,9.561870000000001e-34,128.0,ro-3
bf_00019782,pbrm1,ENSDARP00000045970,HMG,1.10438e-82,273.0,SF3A2
bf_00019783,mafga,ENSDARP00000127969,TF_bZIP,2.71628e-68,221.0,Efcab14
bf_00019786,arid1b,ENSDARP00000119606,ARID,8.78936e-72,261.0,"KANK4,KANK2,KANK3"
bf_00019787,znf1026,ENSDARP00000144923,zf-C2H2,0.0,979.0,TTC4
bf_00019791,arid4a,ENSDARP00000064411,ARID,4.00126e-96,319.0,RANBP3
bf_00019812,BX511129.3,ENSDARP00000145495,THAP,1.03173e-62,202.0,Thap4
bf_00019814,setdb1a,ENSDARP00000060441,MBD,1.7905099999999998e-91,325.0,DOT1L
bf_00019816,smarca5,ENSDARP00000107618,MYB,0.0,710.0,RAD54L
bf_00019821,smarca5,ENSDARP00000107618,MYB,0.0,937.0,"SMARCA4,SMARCA2"
bf_00019850,etv5a,ENSDARP00000092546,ETS,1.4640599999999999e-49,181.0,EGF1
bf_00019852,usf3,ENSDARP00000099979,bHLH,2.5423900000000004e-53,198.0,COL6A5
bf_00019855,foxe3,ENSDARP00000085869,Fork_head,1.50502e-107,319.0,foxe4
bf_00019858,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,9.57061e-58,206.0,Trim3
bf_00019859,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,6.22897e-79,262.0,TRIM3
bf_00019865,nfkb2,ENSDARP00000121285,RHD,8.91587e-58,200.0,MIMI_L93
bf_00019868,foxd3,ENSDARP00000107660,Fork_head,4.4425199999999996e-103,307.0,Foxd3
bf_00019875,jun,ENSDARP00000063911,TF_bZIP,7.0205e-31,112.0,Cebpd
bf_00019879,tulp4a,ENSDARP00000067485,Tub,1.1879200000000001e-30,125.0,TRIM2
bf_00019881,elk1,ENSDARP00000098027,ETS,2.29234e-28,115.0,LAMP1
bf_00019887,junba,ENSDARP00000109347,TF_bZIP,2.51181e-30,119.0,"KIF2C,KIF2A"
bf_00019889,nfkb2,ENSDARP00000121285,RHD,1.20577e-54,185.0,RF_0381
bf_00019890,znf408,ENSDARP00000052328,zf-C2H2,9.83607e-73,257.0,TTC3
bf_00019904,mkrn2,ENSDARP00000016210,zf-CCCH,2.76425e-33,130.0,TOPORS
bf_00019920,stat3,ENSDARP00000075300,STAT,2.00999e-26,102.0,CISH
bf_00019931,cux1a,ENSDARP00000075613,CUT,1.48045e-104,346.0,HOOK3
bf_00019932,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,1.5027e-29,114.0,RNF170
bf_00019935,srebf2,ENSDARP00000087122,bHLH,9.53088e-52,181.0,Zan
bf_00019938,hivep3b,ENSDARP00000054019,zf-C2H2,5.19184e-34,136.0,EFCAB7
bf_00019944,wdhd1,ENSDARP00000113096,HMG,7.1767e-91,315.0,CFAP57
bf_00019956,si:ch211-255f4,ENSDARP00000137125,zf-C2H2,1.01128e-31,123.0,Casp2
bf_00019961,znf1030,ENSDARP00000138279,zf-C2H2,0.0,741.0,ZNF782
bf_00019980,znf1036,ENSDARP00000125431,zf-C2H2,0.0,700.0,ZFP2
bf_00020022,si:rp71-1h20,ENSDARP00000130952,zf-C2H2,1.44277e-32,114.0,MIMI_L668
bf_00020036,znf992,ENSDARP00000138537,zf-C2H2,0.0,710.0,Znf569
bf_00020053,si:ch73-386h18,ENSDARP00000103045,Homeobox,4.68843e-31,130.0,Lrig2
bf_00020055,znf992,ENSDARP00000138537,zf-C2H2,0.0,694.0,Znf569
bf_00020060,znf992,ENSDARP00000138537,zf-C2H2,0.0,798.0,ZNF665
bf_00020061,si:dkeyp-53e4,ENSDARP00000125385,zf-C2H2,3.6491e-143,417.0,ZNF83
bf_00020062,CABZ01034082.1,ENSDARP00000136262,zf-C2H2,0.0,512.0,Prdm9
bf_00020063,znf980,ENSDARP00000143351,zf-C2H2,0.0,642.0,ZNF678
bf_00020066,znf1030,ENSDARP00000138279,zf-C2H2,0.0,860.0,ZNF665
bf_00020067,znf980,ENSDARP00000143351,zf-C2H2,0.0,606.0,ZNF782
bf_00020077,dmrta2,ENSDARP00000057589,DM,1.2150799999999999e-150,431.0,DMRTA2
bf_00020078,foxj3,ENSDARP00000145163,Fork_head,3.0779899999999998e-59,196.0,nipblb
bf_00020080,dmrta2,ENSDARP00000057589,DM,1.92451e-116,345.0,DMRTB1
bf_00020082,smarcc1a,ENSDARP00000103197,MYB,7.44842e-48,179.0,YTHDC1
bf_00020085,cux1a,ENSDARP00000075613,CUT,1.0457e-49,169.0,Ramac
bf_00020092,si:dkey-57k2,ENSDARP00000113968,HMGA,7.073070000000001e-26,110.0,NXPE3
bf_00020114,CR354373.2,ENSDARP00000147260,RHD,3.23635e-44,173.0,NIPBL
bf_00020118,arid1b,ENSDARP00000146446,ARID,6.91226e-68,250.0,GAK
bf_00020120,pbrm1,ENSDARP00000045970,HMG,5.434159999999999e-51,196.0,KIAA2026
bf_00020121,arid2,ENSDARP00000011701,ARID,8.685020000000001e-29,116.0,ZRANB2
bf_00020126,setdb1a,ENSDARP00000060441,MBD,9.96826e-88,305.0,Hemocytin
bf_00020129,znf1011,ENSDARP00000129346,zf-C2H2,2.07351e-36,134.0,METTL4
bf_00020138,arid1b,ENSDARP00000119606,ARID,3.10503e-77,281.0,"TUT4,TUT7"
bf_00020169,CABZ01034082.1,ENSDARP00000136262,zf-C2H2,1.41152e-150,419.0,Zik1
bf_00020172,hivep1,ENSDARP00000136567,zf-C2H2,2.00038e-85,303.0,MUC1
bf_00020188,arid1ab,ENSDARP00000153725,ARID,7.112029999999999e-65,232.0,Fam111a
bf_00020195,arid1ab,ENSDARP00000137640,ARID,6.40774e-45,165.0,PF13_0198
bf_00020204,bach2b,ENSDARP00000116013,TF_bZIP,7.15397e-47,173.0,kbtbd8
bf_00020205,zbtb46,ENSDARP00000147768,ZBTB,9.38873e-78,250.0,klhl3
bf_00020232,zbtb42,ENSDARP00000137374,ZBTB,1.4808799999999997e-51,182.0,klhl21
bf_00020241,zbtb40,ENSDARP00000105010,ZBTB,7.384470000000001e-56,202.0,klhl21
bf_00020242,baz2ba,ENSDARP00000101556,MBD,7.360710000000001e-44,156.0,Six6os1
bf_00020243,setdb1a,ENSDARP00000060441,MBD,4.94768e-93,315.0,ttn-1
bf_00020248,dacha,ENSDARP00000005001,DACH,1.6804100000000001e-180,525.0,SKI
bf_00020255,rest,ENSDARP00000136293,zf-C2H2,1.12118e-115,386.0,"PLCH1,PLCH2"
bf_00020260,znf992,ENSDARP00000138537,zf-C2H2,0.0,656.0,ZNF678
bf_00020263,znf1030,ENSDARP00000138279,zf-C2H2,0.0,604.0,ZNF678
bf_00020274,smarca5,ENSDARP00000107618,MYB,0.0,984.0,"CHD4,CHD5,CHD3"
bf_00020288,wdhd1,ENSDARP00000113096,HMG,6.6205599999999995e-43,167.0,COPB2
bf_00020294,arid1ab,ENSDARP00000153725,ARID,7.53748e-139,467.0,WDR33
bf_00020307,ncor2,ENSDARP00000051138,MYB,1.2575e-63,229.0,Igsf10
bf_00020315,smarcc1a,ENSDARP00000103197,MYB,4.02433e-63,222.0,CSMD2
bf_00020324,rest,ENSDARP00000136293,zf-C2H2,3.8247600000000002e-53,179.0,Rrbp1
bf_00020344,cux1a,ENSDARP00000075613,CUT,6.8770599999999995e-90,314.0,epi-1
bf_00020347,pax7a,ENSDARP00000137008,PAX,4.20365e-69,234.0,TTLL10
bf_00020362,zgc:113176,ENSDARP00000059254,GTF2I,2.09976e-53,184.0,Gtf2ird1
bf_00020367,foxj2,ENSDARP00000074846,Fork_head,2.6655399999999996e-144,419.0,"FOXJ2,FOXJ3"
bf_00020369,cux1a,ENSDARP00000075613,CUT,4.21925e-64,230.0,RALBP1
bf_00020381,hic2,ENSDARP00000137761,ZBTB,2.3354199999999998e-71,237.0,IPP
bf_00020394,rest,ENSDARP00000136293,zf-C2H2,6.97658e-54,193.0,sel-10
bf_00020402,camta1a,ENSDARP00000126402,CG-1,0.0,764.0,"CAMTA1,CAMTA2"
bf_00020403,dnajc1,ENSDARP00000073973,MYB,2.90634e-40,153.0,DNAJC16
